datetime_str,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
11/5/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.8,0,0,0
11/5/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,0,0,0
11/5/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.7,0,0,0
11/6/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.5,0,0,0
11/6/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.2,0,0,0
11/6/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.8,0,0,0
11/6/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.3,0,0,0
11/6/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.9,0,0,0
11/6/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.6,0,0,0
11/6/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.3,19,99,8
11/6/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,122,642,23
11/6/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,301,855,34
11/6/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,455,939,43
11/6/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.7,557,971,49
11/6/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.2,608,992,51
11/6/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,593,989,50
11/6/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.1,516,966,46
11/6/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.2,381,868,51
11/6/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.2,207,698,43
11/6/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,47,236,24
11/6/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.3,0,0,0
11/6/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.8,0,0,0
11/6/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,0,0,0
11/6/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.5,0,0,0
11/6/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.3,0,0,0
11/6/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,0,0,0
11/6/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.4,0,0,0
11/7/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.7,0,0,0
11/7/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.1,0,0,0
11/7/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.0,0,0,0
11/7/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.0,0,0,0
11/7/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.9,0,0,0
11/7/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.6,0,0,0
11/7/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.3,18,103,7
11/7/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,120,659,21
11/7/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.2,299,869,31
11/7/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,452,941,43
11/7/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,559,979,50
11/7/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.3,606,995,52
11/7/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.1,593,1004,47
11/7/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,514,977,43
11/7/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.1,381,921,35
11/7/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.3,209,790,26
11/7/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,52,388,15
11/7/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.6,0,0,0
11/7/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
11/7/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.1,0,0,0
11/7/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.4,0,0,0
11/7/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.4,0,0,0
11/7/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
11/7/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,0,0,0
11/8/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
11/8/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/8/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/8/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/8/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/8/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.1,0,0,0
11/8/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.5,8,10,7
11/8/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,42,7,41
11/8/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,131,44,118
11/8/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,161,13,155
11/8/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,281,126,216
11/8/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.4,315,123,247
11/8/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.7,328,208,216
11/8/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,298,248,179
11/8/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.5,176,145,123
11/8/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.9,172,517,54
11/8/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,40,192,22
11/8/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,0,0,0
11/8/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,0,0,0
11/8/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.7,0,0,0
11/8/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.7,0,0,0
11/8/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.6,0,0,0
11/8/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/8/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.4,0,0,0
11/9/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.2,0,0,0
11/9/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
11/9/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.7,0,0,0
11/9/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.5,0,0,0
11/9/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
11/9/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
11/9/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.2,7,10,5
11/9/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,80,157,58
11/9/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.6,166,260,88
11/9/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,319,342,173
11/9/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,337,272,198
11/9/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.5,257,14,250
11/9/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,306,73,266
11/9/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,224,56,198
11/9/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.7,156,67,132
11/9/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.9,72,41,63
11/9/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,20,15,19
11/9/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.9,0,0,0
11/9/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,0,0,0
11/9/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/9/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/9/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/9/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/9/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.1,0,0,0
11/10/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.0,0,0,0
11/10/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.8,0,0,0
11/10/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.0,0,0,0
11/10/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.1,0,0,0
11/10/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/10/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,0,0,0
11/10/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.6,7,17,5
11/10/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,58,175,34
11/10/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.0,239,548,77
11/10/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.7,390,771,65
11/10/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,507,849,76
11/10/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.5,543,851,80
11/10/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,543,873,79
11/10/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,466,838,72
11/10/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.8,297,593,81
11/10/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.9,152,462,50
11/10/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,31,100,22
11/10/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.0,0,0,0
11/10/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.0,0,0,0
11/10/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
11/10/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.6,0,0,0
11/10/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.2,0,0,0
11/10/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.7,0,0,0
11/10/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.9,0,0,0
11/11/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.0,0,0,0
11/11/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,0,0,0
11/11/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.5,0,0,0
11/11/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.7,0,0,0
11/11/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,0,0,0
11/11/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.9,0,0,0
11/11/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.7,7,0,7
11/11/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,26,19,24
11/11/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.0,115,82,91
11/11/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.4,157,45,138
11/11/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,220,1,219
11/11/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.1,283,128,214
11/11/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.4,385,185,287
11/11/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,271,193,181
11/11/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.7,162,55,143
11/11/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.8,58,52,47
11/11/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,13,3,13
11/11/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.5,0,0,0
11/11/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.2,0,0,0
11/11/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,0,0,0
11/11/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.3,0,0,0
11/11/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.6,0,0,0
11/11/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
11/11/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
11/12/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
11/12/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
11/12/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.2,0,0,0
11/12/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.4,0,0,0
11/12/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
11/12/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.0,0,0,0
11/12/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.3,7,4,7
11/12/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,78,122,62
11/12/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.1,206,344,107
11/12/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.5,347,512,135
11/12/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,438,567,155
11/12/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,420,491,157
11/12/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,436,516,166
11/12/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,325,375,152
11/12/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.8,266,429,113
11/12/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.4,94,45,84
11/12/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,25,1,25
11/12/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
11/12/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.5,0,0,0
11/12/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,0,0,0
11/12/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.1,0,0,0
11/12/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.0,0,0,0
11/12/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,0,0,0
11/12/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.5,0,0,0
11/13/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
11/13/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
11/13/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.9,0,0,0
11/13/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.9,0,0,0
11/13/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
11/13/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.7,0,0,0
11/13/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.5,10,27,7
11/13/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,57,157,37
11/13/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,162,234,95
11/13/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,269,287,151
11/13/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,325,226,213
11/13/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.9,438,598,120
11/13/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.7,307,370,114
11/13/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,474,944,41
11/13/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.9,349,887,35
11/13/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.5,187,771,24
11/13/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,45,329,13
11/13/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.0,0,0,0
11/13/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.9,0,0,0
11/13/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
11/13/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.8,0,0,0
11/13/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.7,0,0,0
11/13/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/13/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
11/14/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,0,0,0
11/14/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
11/14/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,0,0,0
11/14/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
11/14/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,0,0,0
11/14/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,0,0,0
11/14/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,11,63,3
11/14/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,94,617,18
11/14/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.2,266,850,27
11/14/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.7,419,947,35
11/14/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,524,988,40
11/14/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.8,567,995,42
11/14/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.3,553,992,41
11/14/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,477,965,38
11/14/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,349,905,31
11/14/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.5,183,769,23
11/14/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,43,322,12
11/14/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.8,0,0,0
11/14/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.7,0,0,0
11/14/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.7,0,0,0
11/14/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.8,0,0,0
11/14/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.2,0,0,0
11/14/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
11/14/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.8,0,0,0
11/15/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.6,0,0,0
11/15/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,0,0,0
11/15/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.1,0,0,0
11/15/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.0,0,0,0
11/15/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,0,0,0
11/15/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,0,0,0
11/15/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,7,8,6
11/15/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,68,137,52
11/15/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.4,181,242,114
11/15/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.3,280,313,154
11/15/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.1,379,280,243
11/15/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.8,322,211,211
11/15/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.6,321,72,284
11/15/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,207,6,204
11/15/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.4,144,11,140
11/15/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.5,82,7,81
11/15/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,25,3,24
11/15/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.4,0,0,0
11/15/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.2,0,0,0
11/15/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,0,0,0
11/15/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.8,0,0,0
11/15/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,0,0,0
11/15/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,0,0,0
11/15/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.0,0,0,0
11/16/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.7,0,0,0
11/16/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/16/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/16/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/16/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/16/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.1,0,0,0
11/16/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.0,3,0,3
11/16/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.8,28,3,28
11/16/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.0,127,1,126
11/16/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.1,193,0,193
11/16/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,234,2,233
11/16/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,253,0,253
11/16/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,239,1,239
11/16/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,236,2,236
11/16/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.8,161,41,147
11/16/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,94,67,81
11/16/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,33,80,25
11/16/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
11/16/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
11/16/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.8,0,0,0
11/16/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.6,0,0,0
11/16/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.4,0,0,0
11/16/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.2,0,0,0
11/16/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.0,0,0,0
11/17/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.9,0,0,0
11/17/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.7,0,0,0
11/17/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.3,0,0,0
11/17/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.0,0,0,0
11/17/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
11/17/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.2,0,0,0
11/17/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.9,2,0,2
11/17/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,26,2,26
11/17/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,90,1,90
11/17/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,155,1,155
11/17/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,199,3,197
11/17/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,190,4,188
11/17/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,216,2,216
11/17/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,209,0,209
11/17/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,160,2,159
11/17/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,83,1,83
11/17/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,18,0,18
11/17/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.7,0,0,0
11/17/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.0,0,0,0
11/17/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.4,0,0,0
11/17/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.2,0,0,0
11/17/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.9,0,0,0
11/17/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.7,0,0,0
11/17/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.4,0,0,0
11/18/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.2,0,0,0
11/18/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.9,0,0,0
11/18/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.7,0,0,0
11/18/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.5,0,0,0
11/18/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-8.3,0,0,0
11/18/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.8,0,0,0
11/18/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.2,3,0,3
11/18/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.7,48,0,48
11/18/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.4,186,151,146
11/18/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.1,293,278,184
11/18/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,435,577,161
11/18/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.6,407,390,207
11/18/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.4,426,497,177
11/18/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,403,518,174
11/18/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.9,294,532,114
